1.434569 8.691378 -28.691378 -26.691378 -22.670778 0.000000 -20.000000 -89.362156
1.436163 8.723253 -28.723253 -26.723253 -22.702653 0.000000 -20.000000 -89.425906
1.437751 8.755011 -28.755011 -26.755011 -22.734411 0.000000 -20.000000 -89.489423
1.439333 8.786654 -28.786654 -26.786654 -22.766054 0.000000 -20.000000 -89.552708
1.440909 8.818182 -28.818182 -26.818182 -22.797582 0.000000 -20.000000 -89.615763
1.442480 8.849595 -28.849595 -26.849595 -22.828995 0.000000 -20.000000 -89.678591
1.444045 8.880896 -28.880896 -26.880896 -22.860296 0.000000 -20.000000 -89.741192
1.445604 8.912084 -28.912084 -26.912084 -22.891484 0.000000 -20.000000 -89.803568
1.447158 8.943161 -28.943161 -26.943161 -22.922561 0.000000 -20.000000 -89.865721
1.448706 8.974126 -28.974126 -26.974126 -22.953526 0.000000 -20.000000 -89.927653
1.450249 9.004982 -29.004982 -27.004982 -22.984382 0.000000 -20.000000 -89.989364
1.451786 9.035729 -29.035729 -27.035729 -23.015129 0.000000 -20.000000 -90.050858
1.453318 9.066367 -29.066367 -27.066367 -23.045767 0.000000 -20.000000 -90.112134
1.454845 9.096897 -29.096897 -27.096897 -23.076297 0.000000 -20.000000 -90.173194
1.456366 9.127321 -29.127321 -27.127321 -23.106721 0.000000 -20.000000 -90.234041
1.457882 9.157638 -29.157638 -27.157638 -23.137038 0.000000 -20.000000 -90.294676
1.459392 9.187850 -29.187850 -27.187850 -23.167250 0.000000 -20.000000 -90.355100
1.460898 9.217957 -29.217957 -27.217957 -23.197357 0.000000 -20.000000 -90.415314
1.462398 9.247960 -29.247960 -27.247960 -23.227360 0.000000 -20.000000 -90.475320
1.463893 9.277860 -29.277860 -27.277860 -23.257260 0.000000 -20.000000 -90.535120
1.465383 9.307657 -29.307657 -27.307657 -23.287057 0.000000 -20.000000 -90.594714
1.466868 9.337352 -29.337352 -27.337352 -23.316752 0.000000 -20.000000 -90.654105
1.468347 9.366947 -29.366947 -27.366947 -23.346347 0.000000 -20.000000 -90.713293
1.469822 9.396440 -29.396440 -27.396440 -23.375840 0.000000 -20.000000 -90.772281
1.471292 9.425834 -29.425834 -27.425834 -23.405234 0.000000 -20.000000 -90.831069
1.472756 9.455129 -29.455129 -27.455129 -23.434529 0.000000 -20.000000 -90.889658
1.474216 9.484325 -29.484325 -27.484325 -23.463725 0.000000 -20.000000 -90.948051
1.475671 9.513424 -29.513424 -27.513424 -23.492824 0.000000 -20.000000 -91.006248
